"id","service_name","belong_area","org_name","apply_condition","service_level","contact_telephone","apply_materials","apply_end_time","apply_start_time","address","cash_standard","cash_way","policy_term","service_procedure","policy_type","create_dept_name"
"1581105143069720577",推进平台建设奖补资金,宣城市,科技部门,对获批国家级企业技术中心、工业设计中心的企业一次性奖励20万元。对新认定的省级企业技术中心、工业设计中心、重点实验室、企业研发中心、技术创新中心、新型研发机构等省级创新平台一次性奖励10万元。对通过省厅备案的院士工作站一次性奖励50万元，企业组建的院士工作站经省科技厅绩效考核合格后，对企业引进的两院院士(中国科学院、中国工程院)一次性给予生活补助20万元。,,"0563-7012656",,,"2024-06-26",,推进平台创建。对获批国家级、省级企业技术中心、工业设计中心的企业，分别奖励50万元、30万元。对新认定的省重点实验室、工程技术研究中心、技术创新中心、新型研发机构等省级创新平台一次性奖励20万元，考核期满验收合格一次性奖励30万。对获批建设且实际运行的博士后科研工作站等研发平台的企业，分别按照国家级50万元、省级30万元给予资金补贴。对通过省厅备案的院士工作站一次性奖励50万元，企业组建的院士工作站经省科技厅绩效考核合格后，对企业引进的两院院士(中国科学院、中国工程院)一次性给予生活补助20万元。对于新认定（备案）的国家级、省级科技企业孵化器、众创空间，分别一次性奖励100万元、50万元和50万元、30万元，对已认定（备案）的科技企业孵化器或众创空间在国家、省开展的运行绩效评价中获得国家、省补资金的，县财政1:1配套，最高分别不超过100万元、50万元。对年度内发生较大安全生产事故、环境污染事故，严重产品质量问题的工业企业，政策兑现实行一票否决。 亩均税收未达10万/亩、或投产5年内亩均税收未达7万/亩的工业企业，不享受资金奖励。对单个企业奖励资金总额累计不超过其当年对地方可支配财力贡献。但综合实力20强、“小升规”、“高企培育”、本地企业协作配套，不受本条限制。对争取获得省、市奖补资金的，县财政按省、市文件规定配套执行。 税收（含免抵调）由税务部门提供，用地面积由自然资源规划部门会同属地提供，投产时间由属地提供，对地方可支配财力贡献由财政部门提供。,直接兑现,,,"1",郎溪县科技工业信息化局
"1581230871148937217",政府质量奖,滁州市,市监部门,"1. 在本市行政区域内登记注册，具有法人资格，从事合法生产经营三年以上；
2. 建立并实施卓越绩效管理模式，质量管理体系健全，已通过ISO9000质量体系认证或其他相关行业体系认证，质量工作成绩显著；
3. 在提升自主品牌的科技含量和市场竞争力，加快绿色、节能、环保、生态型产品自主品牌建设，促进规范化、标准化、现代化建设中成绩显著；
4. 具有杰出的经营业绩或社会贡献，从事生产、经营活动的，其经营规模、实现利税、总资产贡献率等在上年度位居市内同行业前列；
5. 具有良好的诚信记录和社会声誉；
6. 重视组织文化建设。
7. 凡有下列情况之一者，不得申请“政府质量奖”：
a) 不符合国家产业、环保、安全、能源、质量政策；
b) 国家规定应取得相关证照而未取得；
c) 近三年有质量、设备、安全事故（按行业规定）及重大有效投诉；
d) 近三年国家、省、滁州市监督抽查产品或服务有质量问题；
e) 其他违反法律法规行为。

",,"0550-8092008",,,"2024-01-01",,"当年首次获得明光市政府质量奖的组织，明光市政府给予一次性奖励 20 万元
",一键确认,,,"1",明光市市场监督管理局
"1581441936927408130",能源管理体系认证奖补,滁州市,市监部门,"当年首次通过能源管理体系认证
",,"0550-8092008",,,"2024-01-01",,"当年首次通过能源管理体系认证的组织，明光市政府给予一次性奖励 1 万元
",一键确认,,,"1",明光市市场监督管理局
"1581444938585260034",ISO14001环境体系认证、ISO9001质量管理体系和ISO45001(OHSAS18001)职业健康安全体系认证奖补,滁州市,市监部门,"“当年首次通过 ISO9001 质量管理体系认证、ISO14001 环境体系认证和 ISO45001（OHSAS18001）职业健康安全体系认证共计 3 项认证”
",,"0550-8092008",,,"2024-01-01",,"“对当年首次通过 ISO9001 质量管理体系认证、ISO14001 环境体系认证和 ISO45001（OHSAS18001）职业健康安全体系认证共计 3 项认证的组织，明光市政府给予一次性奖励 3 万元。”
",一键确认,,,"1",明光市市场监督管理局
"1581446814236065794",有机、绿色认证奖补,滁州市,市监部门,"当年新获有机、绿色认证的企业。
",,"0550-8092008",,,"2024-01-01",,"对当年新获有机、绿色认证的企业，明光市政府分别给予一次性奖励 2 万元。
",一键确认,,,"1",明光市市场监督管理局
"1581449730984427521",HACCP 或IS022000 认证奖补,滁州市,市监部门,"当年新通过HACCP或IS022000认证。
",,"0550-8092008",,,"2024-01-01",,"对当年新通过HACCP或IS022000认证的食品生产加工企业，明光市政府给予一次性奖励2万元。
",一键确认,,,"1",明光市市场监督管理局
"1581451886391115777",知识产权管理体系认证奖补,滁州市,市监部门,"当年通过国家知识产权管理规范认证
",,"0550-8092008",,,"2024-01-01",,"对当年通过国家知识产权管理规范认证的企业，一次性奖励 2 万元
",一键确认,,,"1",明光市市场监督管理局
"1581454145757822977",新获得安徽省商标品牌示范企业奖补,滁州市,市监部门,"""（一）申请人为住所地在本行政区域内的法人企业；
（二）品牌管理机构、制度和档案健全，品牌管理专兼职人员落实，积极协助政府部门保护和管理品牌；生产经营的产品（商品） 或服务，消费者认同度较高；
（三）近两年使用自主品牌取得显著经济效益，品牌商品近两年的销售额、纳税额和利润额等主要经济指标在省内或者省外同行业位居前列，且成长性好；
（四）使用该品牌商品在省内或者省外同类商品中质量和售后服务优良，并在相关公众中具有较高知名度和良好的市场信誉；
（五）连续使用自主品牌三年以上，权属无争议；
（六）注重环境和生态保护，低能耗、无污染，重视资源的开发和利用，具有可持续发展潜力；近两年，企业无重大环保违法，未因使用该品牌商品质量安全问题而被行政处罚；
（七）企业已经被认定为著名商标、驰名商标及已经被推介为 “安徽省商标品牌示范企业”者不在申报之列；
（八）遵守社会公德，支持公益事业，建立和谐劳动关系，勇于承担社会责任，诚实守信，具有良好的品牌美誉度和较为完善的服务体系。""
",,"0550-8092008",,,"2024-01-01",,"当年首次获得安徽省商标品牌示范企业的，明光市政府给予其一次性奖励 5 万元
",一键确认,,,"1",明光市市场监督管理局
"1581552090725400578",国家标准、行业标准、省级地方标准及承担国家级或省级标准化项目奖补,滁州市,市监部门,"在本市区域内注册，且申报项目在本市范围内组织实施，具有独立法人资格的企事业单位。
",,"0550-8092008",,,"2024-01-01",,"对制修订国家标准、行业标准、安徽省地方标准以及承担国家级或省级标准化项目的企、事业单位给予资助，其中对主导（在标准“前言”中明示或排序前五位）制修订国家标准、行业标准、安徽省地方标准的主体，在标准被批准发布实施后，分别给以30万元、20万元、5万元扶持资金。扶持、奖励资金在滁州市承担50%的基础上，明光市财政按50%的比例承担。
",一键确认,,,"1",明光市市场监督管理局
"1581553926857474049",国家级、省级农业标准化示范区奖补,滁州市,市监部门,"在本市区域内注册，且申报项目在本市范围内组织实施，具有独立法人资格的企事业单位。
",,"0550-8092002",,,"2024-01-01",,"对承担国家级、省级农业标准化示范区的主体，在项目通过国家或者省级主管部门考核验收通过后，分别一次性给予10万元、5万元扶持资金。扶持、奖励资金在滁州市承担50%的基础上，明光市财政按50%的比例承担。
",一键确认,,,"1",明光市市场监督管理局
"1581554978004582401",标准化良好行为企业（AA级及以上）奖补,滁州市,市监部门,"在本市区域内注册，且申报项目在本市范围内组织实施，具有独立法人资格的企事业单位。
",,"0550-8092002",,,"2024-01-01",,"对承担标准化良好行为企业（AA级及以上）主体，在项目通过国家或者省级主管部门考核验收通过后，分别一次性给予10万元、5万元扶持资金。扶持、奖励资金在滁州市承担50%的基础上，明光市财政按50%的比例承担。
",一键确认,,,"1",明光市市场监督管理局
"1581555992271175682",国家级、省级服务业标准化（社会管理和公共服务）试点单位奖补,滁州市,市监部门,"在本市区域内注册，且申报项目在本市范围内组织实施，具有独立法人资格的企事业单位。
",,"0550-8092002",,,"2024-01-01",,"对承担国家级、省级服务业标准化（社会管理和公共服务）试点单位，在项目通过国家或者省级主管部门考核验收通过后，分别一次性给予10万元、5万元扶持资金。扶持、奖励资金在滁州市承担50%的基础上，明光市财政按50%的比例承担。
",一键确认,,,"1",明光市市场监督管理局
